452,12:13:42.063
462,12:13:42.636
461,12:13:42.763
457,12:13:42.862
459,12:13:42.950
460,12:13:43.011
455,12:13:43.120
450,12:13:43.191
453,12:13:43.273
451,12:13:43.347
454,12:13:43.411
458,12:13:43.449
456,12:13:43.479
463,12:13:43.556
464,12:13:43.605
465,12:13:43.661
466,12:13:43.703
467,12:13:43.736
468,12:13:43.855
469,12:13:43.901
470,12:13:43.950
471,12:13:43.990
472,12:13:44.023
473,12:13:44.071
474,12:13:44.150
475,12:13:44.221
476,12:13:44.264
477,12:13:44.309
478,12:13:44.345
479,12:13:44.375
854,12:13:44.396
852,12:13:44.432
855,12:13:44.465
853,12:13:44.487
851,12:13:44.507
850,12:13:44.638
480,12:13:44.670
481,12:13:44.697
482,12:13:44.723
856,12:13:44.762
857,12:13:44.795
858,12:13:44.830
859,12:13:44.874
860,12:13:44.908
861,12:13:44.935
483,12:13:44.962
600,12:13:44.986
603,12:13:45.019
605,12:13:45.054
602,12:13:45.096
608,12:13:45.134
607,12:13:45.182
606,12:13:45.218
601,12:13:45.244
604,12:13:45.264
609,12:13:45.297
100,12:13:45.320
101,12:13:45.354
105,12:13:45.432
103,12:13:45.452
102,12:13:45.471
111,12:13:45.488
109,12:13:45.508
106,12:13:45.531
110,12:13:45.563
104,12:13:45.603
112,12:13:45.640
108,12:13:45.672
107,12:13:45.695
502,12:13:45.714
506,12:13:45.790
500,12:13:45.812
507,12:13:45.867
501,12:13:45.895
505,12:13:45.918
503,12:13:45.943
504,12:13:45.968
200,12:13:46.007
201,12:13:46.025
207,12:13:46.066
202,12:13:46.087
206,12:13:46.108
205,12:13:46.124
203,12:13:46.181
204,12:13:46.204
862,12:13:46.222
403,12:13:46.247
401,12:13:46.264
405,12:13:46.287
404,12:13:46.311
402,12:13:46.328
400,12:13:46.349
408,12:13:46.373
407,12:13:46.392
406,12:13:46.472
508,12:13:46.500
113,12:13:46.525
114,12:13:46.543
115,12:13:46.560
116,12:13:46.577
117,12:13:46.595
118,12:13:46.616
353,12:13:46.633
355,12:13:46.679
350,12:13:46.704
354,12:13:46.721
208,12:13:46.736
356,12:13:46.754
352,12:13:46.771
351,12:13:46.795
484,12:13:46.812
610,12:13:46.829
409,12:13:46.846
410,12:13:46.870
801,12:13:46.892
411,12:13:46.937
209,12:13:46.956
210,12:13:46.972
802,12:13:46.989
