452,12:13:32.071
462,12:13:42.560
461,12:13:42.731
457,12:13:42.818
459,12:13:42.879
460,12:13:42.967
455,12:13:43.054
450,12:13:43.130
453,12:13:43.203
451,12:13:43.291
454,12:13:43.359
458,12:13:43.424
456,12:13:43.458
463,12:13:43.501
464,12:13:43.582
465,12:13:43.618
466,12:13:43.675
467,12:13:43.712
468,12:13:43.747
469,12:13:43.868
470,12:13:43.917
471,12:13:43.960
472,12:13:43.996
473,12:13:44.041
474,12:13:44.084
475,12:13:44.179
476,12:13:44.236
477,12:13:44.282
478,12:13:44.325
479,12:13:44.350
854,12:13:44.379
852,12:13:44.401
855,12:13:44.441
853,12:13:44.470
851,12:13:44.492
850,12:13:44.512
480,12:13:44.646
481,12:13:44.676
482,12:13:44.702
856,12:13:44.739
857,12:13:44.766
858,12:13:44.801
859,12:13:44.844
860,12:13:44.882
861,12:13:44.916
483,12:13:44.947
600,12:13:44.968
603,12:13:44.997
605,12:13:45.033
602,12:13:45.062
608,12:13:45.117
607,12:13:45.148
606,12:13:45.195
601,12:13:45.229
604,12:13:45.250
609,12:13:45.275
100,12:13:45.303
101,12:13:45.330
105,12:13:45.370
103,12:13:45.438
102,12:13:45.456
111,12:13:45.475
109,12:13:45.495
106,12:13:45.513
110,12:13:45.538
104,12:13:45.569
112,12:13:45.612
108,12:13:45.645
107,12:13:45.681
502,12:13:45.699
506,12:13:45.752
500,12:13:45.793
507,12:13:45.817
501,12:13:45.873
505,12:13:45.898
503,12:13:45.923
504,12:13:45.947
200,12:13:45.975
201,12:13:46.011
207,12:13:46.031
202,12:13:46.071
206,12:13:46.092
205,12:13:46.112
203,12:13:46.140
204,12:13:46.186
862,12:13:46.209
403,12:13:46.235
401,12:13:46.251
405,12:13:46.268
404,12:13:46.293
402,12:13:46.314
400,12:13:46.332
408,12:13:46.355
407,12:13:46.379
406,12:13:46.451
508,12:13:46.478
113,12:13:46.509
114,12:13:46.528
115,12:13:46.547
116,12:13:46.565
117,12:13:46.580
118,12:13:46.603
353,12:13:46.620
355,12:13:46.637
350,12:13:46.691
354,12:13:46.709
208,12:13:46.725
356,12:13:46.741
352,12:13:46.758
351,12:13:46.782
484,12:13:46.800
610,12:13:46.816
409,12:13:46.834
410,12:13:46.857
801,12:13:46.877
411,12:13:46.912
209,12:13:46.944
210,12:13:46.961
802,12:13:46.976
806,12:13:46.992
800,12:13:47.007
804,12:13:47.028
805,12:13:47.049
803,12:13:47.075
863,12:13:47.105
211,12:13:47.121
302,12:13:47.139
300,12:13:47.161
301,12:13:47.189
303,12:13:47.204
304,12:13:47.217
305,12:13:47.230
306,12:13:47.264
307,12:13:47.283
308,12:13:47.313
309,12:13:47.344
310,12:13:47.384
311,12:13:47.401
509,12:13:47.415
510,12:13:47.432
807,12:13:47.449
808,12:13:47.471
357,12:13:47.485
809,12:13:47.499
511,12:13:47.526
512,12:13:47.568
358,12:13:47.582
513,12:13:47.607
359,12:13:47.623
514,12:13:47.640
360,12:13:47.658
515,12:13:47.678
611,12:13:47.694
485,12:13:47.713
612,12:13:47.762
613,12:13:47.777
614,12:13:47.796
