53,12:29:22.201
51,12:29:22.269
52,12:29:22.297
54,12:29:22.326
50,12:29:22.355
55,12:29:22.381
56,12:29:22.403
71,12:29:22.430
73,12:29:22.467
72,12:29:22.490
70,12:29:22.509
74,12:29:22.528
75,12:29:22.545
42,12:29:22.565
40,12:29:22.592
43,12:29:22.614
41,12:29:22.635
44,12:29:22.654
45,12:29:22.672
46,12:29:22.689
47,12:29:22.705
57,12:29:22.720
58,12:29:22.736
59,12:29:22.750
66,12:29:22.775
65,12:29:22.804
60,12:29:22.818
64,12:29:22.841
62,12:29:22.856
63,12:29:22.883
61,12:29:22.903
67,12:29:22.925
68,12:29:22.947
69,12:29:22.966
76,12:29:22.984
77,12:29:23.005
78,12:29:23.034
79,12:29:23.059
20,12:29:23.078
21,12:29:23.100
24,12:29:23.122
23,12:29:23.141
22,12:29:23.165
48,12:29:23.186
49,12:29:23.201
25,12:29:23.218
26,12:29:23.242
27,12:29:23.259
28,12:29:23.277
29,12:29:23.293
12,12:29:23.311
11,12:29:23.343
13,12:29:23.360
10,12:29:23.381
17,12:29:23.399
14,12:29:23.413
15,12:29:23.429
16,12:29:23.449
18,12:29:23.471
19,12:29:23.487
34,12:29:23.502
31,12:29:23.518
36,12:29:23.536
37,12:29:23.552
32,12:29:23.569
33,12:29:23.582
30,12:29:23.605
35,12:29:23.618
38,12:29:23.633
39,12:29:23.644
88,12:29:23.657
83,12:29:23.681
80,12:29:23.696
90,12:29:23.736
92,12:29:23.752
95,12:29:23.769
94,12:29:23.786
98,12:29:23.801
96,12:29:23.820
91,12:29:23.835
93,12:29:23.854
97,12:29:23.867
99,12:29:23.879
89,12:29:23.896
82,12:29:23.911
81,12:29:23.927
87,12:29:23.941
84,12:29:23.953
85,12:29:23.965
86,12:29:23.980
4,12:29:23.992
6,12:29:24.005
5,12:29:24.018
3,12:29:24.032
0,12:29:24.047
1,12:29:24.062
2,12:29:24.075
7,12:29:24.085
8,12:29:24.096
9,12:29:24.109
