53,12:29:21.843
51,12:29:22.241
52,12:29:22.277
54,12:29:22.307
50,12:29:22.333
55,12:29:22.362
56,12:29:22.385
71,12:29:22.410
73,12:29:22.440
72,12:29:22.476
70,12:29:22.494
74,12:29:22.514
75,12:29:22.532
42,12:29:22.549
40,12:29:22.569
43,12:29:22.599
41,12:29:22.621
44,12:29:22.639
45,12:29:22.657
46,12:29:22.675
47,12:29:22.693
57,12:29:22.708
58,12:29:22.724
59,12:29:22.739
66,12:29:22.754
65,12:29:22.780
60,12:29:22.808
64,12:29:22.826
62,12:29:22.845
63,12:29:22.864
61,12:29:22.887
67,12:29:22.910
68,12:29:22.933
69,12:29:22.951
76,12:29:22.971
77,12:29:22.991
78,12:29:23.009
79,12:29:23.041
20,12:29:23.065
21,12:29:23.082
24,12:29:23.108
23,12:29:23.128
22,12:29:23.147
48,12:29:23.175
49,12:29:23.191
25,12:29:23.207
26,12:29:23.223
27,12:29:23.248
28,12:29:23.263
29,12:29:23.281
12,12:29:23.297
11,12:29:23.314
13,12:29:23.349
10,12:29:23.364
17,12:29:23.386
14,12:29:23.402
15,12:29:23.416
16,12:29:23.433
18,12:29:23.454
19,12:29:23.475
34,12:29:23.490
31,12:29:23.505
36,12:29:23.522
37,12:29:23.541
32,12:29:23.556
33,12:29:23.573
30,12:29:23.595
35,12:29:23.609
38,12:29:23.622
39,12:29:23.636
88,12:29:23.647
83,12:29:23.659
80,12:29:23.686
90,12:29:23.715
92,12:29:23.739
95,12:29:23.756
94,12:29:23.773
98,12:29:23.791
96,12:29:23.806
91,12:29:23.823
93,12:29:23.840
97,12:29:23.857
99,12:29:23.870
89,12:29:23.882
82,12:29:23.900
81,12:29:23.916
87,12:29:23.932
84,12:29:23.944
85,12:29:23.956
86,12:29:23.968
4,12:29:23.982
6,12:29:23.994
5,12:29:24.007
3,12:29:24.022
0,12:29:24.037
1,12:29:24.052
2,12:29:24.064
7,12:29:24.077
8,12:29:24.087
9,12:29:24.098
